id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label
article_3202,https://www.24h.com.vn/giai-tri/hon-le-tai-tu-dien-trai-nhat-the-gioi-c731a1673743.html,Hôn lễ 'Tài tử điển trai nhất thế giới',"Paing Takhon, diễn viên Myanmar dẫn đầu danh sách đẹp trai nhất thế giới năm 2021, cưới con gái doanh nhân giàu có.",Giải trí & Showbiz,2025-06-18T15:23:46+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-18/adt1750227960-top-cuoi-3-1019__anh_cat_3_2-auto-crop-watermark.jpg,clickbait
article_3203,https://www.24h.com.vn/giai-tri/mau-thuan-hon-nhan-chong-gia-vo-tre-cua-nha-dao-dien-74-tuoi-truong-ky-trung-c731a1670124.html,"Mâu thuẫn hôn nhân 'chồng già, vợ trẻ' của nhà đạo diễn 74 tuổi Trương Kỷ Trung","Trung Quốc - Dù luôn khoe hình ảnh hạnh phúc trên mạng xã hội, đạo diễn Trương Kỷ Trung và vợ trẻ không tránh khỏi xung khắc do chênh lệch tuổi.",Giải trí & Showbiz,2025-06-18T13:32:00+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-05/adt1749085890-d11-9943-9951-2731-0054__anh_cat_3_2-auto-crop-watermark.png,clickbait
article_3204,https://www.24h.com.vn/giai-tri/brad-pitt-hen-ho-c731a1672878.html,Brad Pitt hẹn hò,"Mỹ - Brad Pitt đưa bạn gái kém anh 29 tuổi - Indes de Ramon - đi ăn tối cùng cặp sao Bradley Cooper, siêu mẫu Gigi Hadid tại New York.",Giải trí & Showbiz,2025-06-18T10:47:27+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-15/adt1749951015-bradpittvabradleycooperhenhooi-9969-__anh_cat_3_2-auto-crop-watermark.jpg,clickbait
article_3205,https://www.24h.com.vn/giai-tri/su-am-hieu-den-dang-so-cua-ho-ngoc-ha-c731a1673358.html,Sự am hiểu đến đáng sợ của Hồ Ngọc Hà,"Danh xưng “Nữ hoàng giải trí“ của Hồ Ngọc Hà không tự nhiên mà có. Cô thành công vì thấu hiểu, nắm bắt bản chất của giải trí - điều không phải nghệ sĩ nổi tiếng nào cũng làm được.",Giải trí & Showbiz,2025-06-18T08:00:00+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-17/adt1750123223-su-am-hieu-den-dang-so-cua-ho-ngoc-h__anh_cat_3_2-auto-crop-watermark.jpg,clickbait
article_3207,https://www.24h.com.vn/thoi-trang/phuong-mai-ly-hon-khong-phai-la-that-bai-c78a1673357.html,Phương Mai: 'Ly hôn không phải là thất bại',"Người mẫu Phương Mai nói chấp nhận hôn nhân tan vỡ với chồng cũ người Ba Lan, rút cho bản thân bài học, và tự tin làm mẹ đơn thân.",Other,2025-06-17T12:00:00+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-17/adt1750122998-phuongmai5-4554-4797-4564__anh_cat_3_2-auto-crop-watermark.jpg,clickbait
article_3208,https://www.24h.com.vn/giai-tri/rapper-my-ngoi-tu-30-nam-c731a1672195.html,Rapper Mỹ ngồi tù 30 năm,Mỹ - Rapper Silentó - chủ nhân bản hit “Watch Me (Whip/Nae Nae)“ - bị kết án 30 năm tù với tội ngộ sát do lỗi cố ý bốn năm trước.,Giải trí & Showbiz,2025-06-17T12:27:00+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-12/adt1749712301-chan-dung-rapper-silento-ap-17-2247-__anh_cat_3_2-auto-crop-watermark.jpg,clickbait
article_3209,https://www.24h.com.vn/giai-tri/nam-dien-vien-bom-tan-2500-ty-dot-ngot-qua-doi-khi-phim-van-dang-chieu-rap-c731a1673401.html,Nam diễn viên bom tấn 2.500 tỷ đột ngột qua đời khi phim vẫn đang chiếu rạp,"MỸ - Diễn viên 'Lilo & Stitch' bản live-action - David Hekili Kenui Bell qua đời đột ngột ở tuổi 57, khiến người hâm mộ bàng hoàng.",Giải trí & Showbiz,2025-06-17T11:02:11+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-17/adt1750129356-nam-dien-vien-bom-tan-2-44536__anh_cat_3_2-auto-crop-watermark.jpg,clickbait
article_3212,https://www.24h.com.vn/giai-tri/choang-voi-kieu-cuong-than-tuong-cua-fan-viet-c731a1673136.html,'Choáng' với kiểu cuồng thần tượng của fan Việt,"Từ làm những món quà handmade tỉ mỉ đến thực hiện các dự án quy mô lớn, fan Việt thể hiện tình yêu với thần tượng theo muôn vàn cách thức sáng tạo, ý nghĩa.",Giải trí & Showbiz,2025-06-16T13:27:00+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-16/adt1750042084-choang-voi-kieu-cuong-than-tuong-cua__anh_cat_3_2-auto-crop-watermark.jpg,clickbait
article_3214,https://www.24h.com.vn/giai-tri/btc-concert-anh-trai-vuot-ngan-chong-gai-xin-loi-c731a1673077.html,BTC concert Anh trai vượt ngàn chông gai xin lỗi,"Concert Anh trai vượt ngàn chông gai day 6 diễn ra trong cơn mưa tầm tã. Do mưa lớn thiết bị điện của concert liên tục gặp sự cố, tổng thời gian mất điện, mất màn led lên tới gần 40 phút. BTC concert nhanh chóng xin lỗi vì những sự cố này.",Giải trí & Showbiz,2025-06-16T08:30:55+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-16/adt1750036691-thien-minh-bat-khoc-2-2609-4467__anh_cat_3_2-auto-crop.webp,clickbait
article_3217,https://www.24h.com.vn/giai-tri/bien-nguoi-do-ve-hung-yen-ngay-thu-2-dam-trong-mua-giong-tam-ta-c731a1672999.html,"Biển người đổ về Hưng Yên ngày thứ 2, đằm trong mưa giông tầm tã","Trước thời điểm concert Anh trai vượt ngàn chông gai đêm thứ 6 tại Hưng Yên bắt đầu, mưa giông kéo đến khiến hàng vạn khán giả ướt sũng. Nhiều người nhưng vẫn hò reo, hát vang chờ 33 nghệ sĩ diễn trên sân khấu.",Giải trí & Showbiz,2025-06-15T20:24:00+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-15/adt1749991975-8a650a73e7cb53950ada-2177-9995__anh_cat_3_2-auto-crop.webp,clickbait
article_3218,https://www.24h.com.vn/giai-tri/nhac-si-cua-bai-hat-dinh-dam-xin-loi-tinh-yeu-lan-dau-tiet-lo-thu-nhap-c731a1672045.html,Nhạc sĩ của bài hát đình đám 'Xin lỗi tình yêu' lần đầu tiết lộ thu nhập,"Chia sẻ với phóng viên VietNamNet, nhạc sĩ Minh Nhiên lần đầu tiết lộ về thu nhập theo anh là khiêm tốn từ quyền tác giả âm nhạc hàng năm.",Giải trí & Showbiz,2025-06-15T18:00:00+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-12/adt1749691041-nhac-si-cua-bai-hat-dinh-dam-xin-loi__anh_cat_3_2-auto-crop-watermark.jpg,clickbait
article_3221,https://www.24h.com.vn/giai-tri/hot-thieu-bao-tram-lan-dau-len-tieng-chuyen-chia-tay-khang-dinh-1-cau-ro-thai-do-voi-tinh-cu-c731a1672674.html,"HOT: Thiều Bảo Trâm lần đầu lên tiếng chuyện chia tay, khẳng định 1 câu rõ thái độ với tình cũ","Thiều Bảo Trâm thừa nhận mỗi người đã đến và đi đều mang đến cho cô những kỷ niệm đặc biệt, ở giai đoạn hiện tại nữ ca sĩ lựa chọn một cuộc sống khiến mình cảm thấy hạnh phúc.",Giải trí & Showbiz,2025-06-15T07:23:49+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-14/1749868614-576-thumbnail-width740height495_anh_cat_3_2-auto-crop-watermark.jpg,clickbait
article_3223,https://www.24h.com.vn/giai-tri/phim-viet-bi-choc-thung-luoi-tren-san-nha-c731a1673126.html,Phim Việt bị chọc thủng lưới trên sân nhà,"TPO - Ba bộ phim Việt đang chiếu rạp gồm “Trạng Quỳnh“, “Dế Mèn“ và “Dưới đáy hồ“ hoàn toàn thất thế trước tác phẩm quốc tế. Tuần này, thêm bộ phim kinh dị Việt ra rạp là “Út Lan: Oán linh giữ của“. Tuy nhiên, thành tích không khả quan của “Dưới đáy hồ“ cho thấy phim kinh dị giảm sức hút so với đầu năm.",Giải trí & Showbiz,2025-06-21T14:47:00+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-16/adt1750041146-308-88851-6-n-4976-4150__anh_cat_3_2-auto-crop.webp,clickbait
article_3224,https://www.24h.com.vn/giai-tri/cap-chi-em-lech-nhau-19-tuoi-van-yeu-duong-ngot-xot-nha-gai-la-tinh-dau-quoc-dan-nhan-sac-bat-bai-c731a1674330.html,"Cặp chị em lệch nhau 19 tuổi vẫn yêu đương ngọt xớt: Nhà gái là ""tình đầu quốc dân"" nhan sắc bất bại",Bộ phim ngôn tình của cặp đôi lệch nhau 19 tuổi thu hút sự chú ý.,Giải trí & Showbiz,2025-06-20T18:00:00+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-20/image_dai_dien_gifg1-resize-1750405357-988-width740height495-gif2mp4-auto-crop-watermark.jpg,clickbait
article_3225,https://www.24h.com.vn/giai-tri/canh-phim-ngoai-tinh-gay-tranh-cai-cua-luong-thu-trang-c731a1672463.html,Cảnh phim ngoại tình gây tranh cãi của Lương Thu Trang,"Khoảnh khắc Bắc (Duy Hưng) tức giận đánh, đuổi vợ (Lương Thu Trang) sau khi phát hiện chuyện ngoại tình được nhiều khán giả quan tâm. Hầu hết khán giả lên tiếng chỉ trích việc Lan Anh ngoại tình.",Giải trí & Showbiz,2025-06-16T07:30:00+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-13/adt1749797027-cmhltt1-1-6710-3452__anh_cat_3_2-auto-crop.webp,clickbait
article_3227,https://www.24h.com.vn/giai-tri/tinh-trang-pass-ve-hon-loan-show-g-dragon-giam-70-khong-ai-mua-ma-qr-bi-trom-khan-gia-hay-canh-giac-voi-ve-gia-c731a1674527.html,"Tình trạng pass vé hỗn loạn show G-Dragon: Giảm 70% không ai mua, mã QR bị trộm, khán giả hãy cảnh giác với vé giả!","Trước giờ G, mega concert có G-Dragon đang đối mặt với không ít vấn đề xoay quanh tấm vé tham dự.",Giải trí & Showbiz,2025-06-21T10:14:13+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-21/adt1750472753-copy-of-your-paragraph-text-8__anh_cat_3_2-auto-crop-watermark.png,clickbait
article_3228,https://www.24h.com.vn/giai-tri/doi-hinh-co-ed-cua-teddy-tai-phiet-doi-thu-4-mot-thanh-vien-bi-yeu-cau-loai-c731a1671728.html,"Đội hình co-ed của Teddy: Tài phiệt đời thứ 4, một thành viên bị yêu cầu loại",THE BLACK LABEL - công ty của Teddy vừa xác nhận đội hình của nhóm co-ed (nhóm nhạc thần tượng có cả thành viên nam và nữ) - ALLDAY PROJECT. Một thành viên nam từng xuất hiện trong MV của NewJeans và hiện tại đang là cái tên bị một bộ phận fan K-Pop quốc tế kêu gọi công ty “đuổi cổ“.,Giải trí & Showbiz,2025-06-15T06:23:00+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-11/1749605749-967-thumbnail-width740height495_anh_cat_3_2-auto-crop-watermark.jpg,clickbait
article_3229,https://www.24h.com.vn/giai-tri/anh-tai-quoc-thien-bi-kien-c731a1671716.html,Anh Tài Quốc Thiên bị kiện,Ca sĩ Quốc Thiên bị kiện vi phạm bản quyền.,Giải trí & Showbiz,2025-06-11T08:12:26+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-11/image_dai_dien_gifquocthien200-1749603566-670-width740height495-gif2mp4-auto-crop-watermark.jpg,clickbait
article_3231,https://www.24h.com.vn/giai-tri/khi-phan-manh-quynh-buong-mic-c731a1671235.html,"Khi Phan Mạnh Quỳnh ""buông mic""","Đội hình 12 “Chiến sĩ quả cảm“ lộ diện, khi nghệ sĩ đồng hành cùng Bộ Công an lan tỏa hình ảnh người chiến sĩ giữa đời thường.",Giải trí & Showbiz,2025-06-09T14:21:00+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-09/adt1749448818-csqc3-8343-0-0-1600-2560-crop-9629__anh_cat_3_2-auto-crop-watermark.jpg,clickbait
article_3232,https://www.24h.com.vn/giai-tri/ly-do-vu-cat-tuong-lien-tuc-phai-tam-soat-ung-thu-c731a1664319.html,Lý do Vũ Cát Tường liên tục phải tầm soát ung thư,"Vũ Cát Tường tiết lộ bị di truyền căn bệnh viêm gan siêu vi B từ ba. Cô khẳng định với những người mắc căn bệnh này do di truyền, khả năng ung thư rất cao. Vì vậy, Vũ Cát Tường phải uống thuốc hằng ngày và tầm soát ung thư 3 tháng/lần.",Giải trí & Showbiz,2025-05-13T19:00:00+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-05-13/adt1747128869-dsc01594-270-5788__anh_cat_3_2-auto-crop-watermark.png,clickbait
article_3233,https://www.24h.com.vn/giai-tri/em-gai-ruot-tran-thanh-khoc-moi-nguoi-nghi-la-chung-toi-duoc-song-sung-suong-qua-c731a1664101.html,"Em gái ruột Trấn Thành khóc: ""Mọi người nghĩ là chúng tôi được sống sung sướng quá""","“Chúng tôi cũng có những khó khăn riêng, những nội tâm bên trong. Chúng tôi đối mặt với điều đó rất nhiều“, cô chia sẻ.",Giải trí & Showbiz,2025-05-13T10:20:11+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-05-13/adt1747095533-1795-186-thumbnail__anh_cat_3_2-auto-crop-watermark.jpg,clickbait
article_3234,https://baomoi.com/bac-si-canh-bao-3-nhom-nguoi-neu-nhuom-toc-co-the-gay-ung-thu-bang-quang-dung-chu-quan-c52574091.epi,Bác sĩ cảnh báo 3 nhóm người nếu nhuộm tóc có thể gây ung thư bàng quang: Đừng chủ quan - Chuyên trang Góc nhìn pháp lý - Tạp chí Người đưa tin,"Đối với người tiêu dùng thông thường, dù nguy cơ từ nhuộm tóc là khá thấp, vẫn nên hạn chế nhuộm quá thường xuyên. Đồng thời, có thể hỗ trợ cơ thể đào thải độc tố qua chế độ ăn uống hợp lý.",Other,2025-06-23T09:42:00.000Z,Báo Mới,https://baomoi-photo-fbcrawler.bmcdn.me/w700_r3x2/2025_06_23_625_52574091/9dec6824966a7f34267b.jpg,clickbait
article_3241,https://baomoi.com/6-thuc-pham-mau-den-la-vua-bo-than-c52574635.epi,6 thực phẩm màu đen là 'vua bổ thận' - Báo VTC News,Theo quan niệm xưa thực phẩm màu đen được cho là đặc biệt có lợi cho sức khỏe thận.,Other,2025-06-23T10:35:00.000Z,Báo Mới,https://baomoi-photo-fbcrawler.bmcdn.me/w700_r3x2/2025_06_23_83_52574635/c028c5fe3bb0d2ee8ba1.jpg,clickbait
article_3251,https://baomoi.com/8-thoi-quen-khien-lo-chan-long-tren-mat-ngay-cang-lon-c52574227.epi,8 thói quen khiến lỗ chân lông trên mặt ngày càng lớn - Báo VTC News,"Đừng chỉ nhăm nhăm tìm liệu pháp thu nhỏ lỗ chân lông, trước hết bạn hãy từ bỏ những thói quen sai lầm làm lỗ chân lông to lên từng ngày.",Other,2025-06-23T10:00:00.000Z,Báo Mới,https://baomoi-photo-fbcrawler.bmcdn.me/w700_r3x2/2025_06_23_83_52574227/0bb7b97b4735ae6bf724.jpg,clickbait
article_3256,https://baomoi.com/mon-rau-dan-da-gia-vai-nghin-dong-nhung-mat-tu-gan-toi-da-dinh-duong-cuc-tot-c52573934.epi,"Món rau dân dã giá vài nghìn đồng nhưng mát từ gan tới da, dinh dưỡng cực tốt - Tạp chí SaoStar","Bổ sung những món rau củ dân dã, giàu chất dinh dưỡng này trong thực đơn thường ngày dịp hè sẽ giúp cơ thể 'giải nhiệt' cực tốt.",Other,2025-06-23T09:38:00.000Z,Báo Mới,https://baomoi-photo-fbcrawler.bmcdn.me/w700_r3x2/2025_06_23_329_52573934/a1bb757f8b31626f3b20.jpg,clickbait
article_3257,https://baomoi.com/nguoi-phu-nu-33-tuoi-mat-con-o-tuan-26-vi-nguyen-nhan-hiem-gap-c52573918.epi,Người phụ nữ 33 tuổi mất con ở tuần 26 vì nguyên nhân hiếm gặp - Chuyên trang Gia Đình & Xã Hội - Báo Sức khỏe & Đời sống,"Tại bệnh viện, các bác sĩ xác định bệnh nhân mắc hội chứng Budd-Chiari trên nền thai kỳ, kèm theo các biến chứng nặng như tăng áp lực tĩnh mạch cửa, cổ trướng, viêm phúc mạc và suy thai cấp.",Other,2025-06-23T09:36:00.000Z,Báo Mới,https://baomoi-static.bmcdn.me/web/styles/img/facebook-thumb.png,clickbait
article_3258,https://baomoi.com/viem-gan-loai-nao-de-tien-trien-thanh-ung-thu-c52573928.epi,Viêm gan loại nào dễ tiến triển thành ung thư? - Báo Sức Khỏe & Đời Sống,"Việt Nam là một trong 10 quốc gia có số người nhiễm viêm gan B và C cao nhất trên thế giới với khoảng 6,5 triệu người nhiễm viêm gan B và 900.000 người nhiễm viêm gan C. Vậy viêm gan loại nào dễ tiến triển thành ung thư?",Other,2025-06-23T09:35:00.000Z,Báo Mới,https://baomoi-photo-fbcrawler.bmcdn.me/w700_r3x2/2025_06_23_94_52573928/c95e9e9960d78989d0c6.jpg,clickbait
article_3259,https://baomoi.com/7-thuc-pham-tot-cho-tim-bac-si-khuyen-dung-c52573899.epi,7 thực phẩm tốt cho tim bác sĩ khuyên dùng - Báo Pháp Luật TP.HCM,Bổ sung 7 loại thực phẩm tốt cho tim vào thực đơn mỗi ngày là cách đơn giản mà hiệu quả để bảo vệ trái tim khỏe mạnh và giảm nguy cơ mắc bệnh tim mạch.,Other,2025-06-23T09:34:29.000Z,Báo Mới,https://baomoi-photo-fbcrawler.bmcdn.me/w700_r3x2/2025_06_23_114_52573899/8578e9bc17f2feaca7e3.jpg,clickbait
article_3260,https://baomoi.com/nguoi-phu-nu-mat-con-vi-mac-hoi-chung-hiem-gap-c52573969.epi,Người phụ nữ mất con vì mắc hội chứng hiếm gặp - Tạp chí Tri thức,"Thai phụ mang thai lần thứ ba ở tuần thai thứ 26, nhập viện trong tình trạng đau bụng, bụng to nhanh bất thường và nổi rõ tuần hoàn bàng hệ vùng thượng vị.",Other,2025-06-23T09:31:09.000Z,Báo Mới,https://baomoi-photo-fbcrawler.bmcdn.me/w700_r3x2/2025_06_23_119_52573969/54d7b5104b5ea200fb4f.jpg,clickbait
article_3261,https://baomoi.com/nen-an-bao-nhieu-qua-vai-moi-ngay-c52573905.epi,Nên ăn bao nhiêu quả vải mỗi ngày? - Báo VTC News,"Vải có giá trị dinh dưỡng cao, chứa một lượng chất xơ và vitamin C dồi dào nhưng nên ăn bao nhiêu quả vải mỗi ngày thì tốt cho sức khỏe?",Other,2025-06-23T09:30:00.000Z,Báo Mới,https://baomoi-photo-fbcrawler.bmcdn.me/w700_r3x2/2025_06_23_83_52573905/ed842941d70f3e51671e.jpg,clickbait
article_3272,https://baomoi.com/mang-song-thai-1-thai-khong-co-tim-song-nho-thai-khoe-c52573581.epi,"Mang song thai, 1 thai không có tim, sống nhờ thai khỏe - Báo Tri thức & Cuộc sống",Chuỗi bệnh lý song thai không tim là một biến chứng đặc thù và rất hiếm gặp trong song thai một bánh nhau.,Other,2025-06-23T08:58:17.000Z,Báo Mới,https://baomoi-photo-fbcrawler.bmcdn.me/w700_r3x2/2025_06_23_180_52573581/e4a7865a7814914ac805.jpg,clickbait
article_3273,https://baomoi.com/giai-ma-nguyen-nhan-an-sau-viec-co-nguoi-an-rat-it-van-tang-can-c52573463.epi,Giải mã nguyên nhân ẩn sau việc có người ăn rất ít vẫn tăng cân - Báo VietnamPlus,"Bạn ăn ít nhưng lại ăn các loại thực phẩm không chỉ gây dễ tích mỡ mà còn đặc biệt làm tăng lượng mỡ ở vùng bụng như bánh quy, bánh mỳ trắng, đồ ăn vặt, món chiên rán...",Other,2025-06-23T08:54:00.000Z,Báo Mới,https://baomoi-photo-fbcrawler.bmcdn.me/w700_r3x2/2025_06_23_293_52573463/23c7b4314a7fa321fa6e.jpg,clickbait
article_3282,https://vnexpress.net/12-hang-quan-khach-phai-thu-khi-den-hue-4903753.html,12 hàng quán khách phải thử khi đến Huế,"Bánh cuốn Huyền Anh, bún giấm nuốc, chè Cầm là những hàng quán được gợi ý cho du khách muốn trải nghiệm ẩm thực Huế đích thực.",Other,2025-06-23T11:25:00+07:00,VnExpress,https://i1-dulich.vnecdn.net/2025/06/23/dsc09268-jpg-1750583378-1750612534.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=hSes0vhohupdqw5mQFuVUQ,clickbait
article_3288,https://vnexpress.net/50-nha-hang-tot-nhat-the-gioi-4904823.html,50 nhà hàng tốt nhất thế giới,"Thủ đô Lima, Peru, trở thành điểm đến hấp dẫn với giới yêu ẩm thực cao cấp, khi hai nhà hàng của thành phố vào top 10 của danh sách 50 nhà hàng tốt nhất 2025.",Other,2025-06-23T08:07:00+07:00,VnExpress,https://i1-dulich.vnecdn.net/2025/06/22/peru-1750604413-1750604556-7433-1750605153.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=HzBqdyg-SAfRklLaDyR6Gw,clickbait
article_3298,https://vnexpress.net/chuot-to-bang-meo-xam-chiem-bai-bien-tay-ban-nha-4904441.html,Chuột to bằng mèo xâm chiếm bãi biển Tây Ban Nha,"Chuột ""khổng lồ"" chạy trên cát, chết trôi ra biển khiến nhiều điểm du lịch ở Tây Ban Nha bị đặt dấu hỏi về vấn đề an toàn vệ sinh.",Other,2025-06-22T09:00:00+07:00,VnExpress,https://i1-dulich.vnecdn.net/2025/06/21/dead-rats-beach-6172585-avif-1-5472-3766-1750475493.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=NOGyG5sWLyRzEKgCFhAPXQ,clickbait
article_3302,https://vnexpress.net/quan-bun-bo-khong-chuan-vi-hue-hut-khach-o-pho-co-ha-noi-4903749.html,Quán bún bò 'không chuẩn vị Huế' hút khách ở phố cổ Hà Nội,"Nước dùng trong, thịt bò nạm giòn, hương vị không hoàn toàn chuẩn Huế nhưng quán bún cô Ly vẫn luôn đông nghịt khách.",Other,2025-06-21T08:00:00+07:00,VnExpress,https://i1-dulich.vnecdn.net/2025/06/19/dsc06589-enhanced-nr-1750321740-1750348778.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=Kz89f6nFk0iNoOUVvv_uag,clickbait
article_3303,https://vnexpress.net/vi-sao-mua-ve-may-bay-khong-dong-nghia-voi-chac-chan-co-cho-4904361.html,Vì sao mua vé máy bay không đồng nghĩa với chắc chắn có chỗ?,"Nhiều người nghĩ rằng chỉ cần mua vé máy bay là chắc chắn có chỗ ngồi, nhưng thực tế họ có thể bị xếp bay chuyến khác muộn hơn.",Other,2025-06-21T07:09:00+07:00,VnExpress,https://i1-dulich.vnecdn.net/2025/06/21/aitao-jpeg-1750470523-17504705-6296-4034-1750470633.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=ZmXmnJ2KCu2F3elNNebzwg,clickbait
article_3304,https://vnexpress.net/10-tuyen-tau-ngoan-muc-nhat-the-gioi-2025-4903820.html,10 tuyến tàu ngoạn mục nhất thế giới 2025,"Lonely Planet giới thiệu 10 tuyến tàu đẹp nhất thế giới, đưa du khách băng rừng, biển, núi tuyết, cao nguyên Tây Tạng đến các vùng đất hoang dã châu Phi.",Other,2025-06-21T00:09:00+07:00,VnExpress,https://i1-dulich.vnecdn.net/2025/06/20/67b1f101420a84dbb68fbd10-lake-titicaca-train-before-julaica-1750326469-1750327036-1750327060-1750393090.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=YaiTiKKRek0jdbRWva8XgQ,clickbait
article_3306,https://vnexpress.net/gay-tranh-cai-vi-mang-mon-an-boc-mui-len-may-bay-4903629.html,Gây tranh cãi vì mang món ăn bốc mùi lên máy bay,"Nữ du khách ăn salad cá ngừ suốt 45 phút trên máy bay, gây tranh cãi về việc mang đồ ăn có mùi và ý thức của hành khách.",Other,2025-06-20T16:20:00+07:00,VnExpress,https://i1-dulich.vnecdn.net/2025/06/19/047a0b00-fc36-44b5-ab04-b6249f-1611-7935-1750305467.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=Sz48C85zBkXEpRBz_GFeKA,clickbait
article_3311,https://vnexpress.net/5-tour-chau-au-khach-viet-khong-nen-bo-lo-dip-he-4903541.html,5 tour châu Âu khách Việt không nên bỏ lỡ dịp hè,"Tour Thổ Nhĩ Kỳ, Anh - Scotland, Pháp - Thụy Sĩ - Italy là tuyến châu Âu phù hợp với du khách Việt vì đều là các điểm du lịch nổi tiếng, có đường bay thẳng, đồ ăn ngon.",Other,2025-06-20T07:00:00+07:00,VnExpress,https://i1-dulich.vnecdn.net/2025/06/19/5-1750327504-1750327560-5605-1750327701.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=BbN7xlZ0CmPPXnWXJ8JWqg,clickbait
article_3312,https://vnexpress.net/di-du-lich-cung-con-chau-cuop-bien-philippines-4903887.html,Đi du lịch cùng con cháu cướp biển Philippines,"Nữ du khách Laura Sharman đã có 5 ngày lênh đênh trên biển, khám phá đảo hoang giữa biển khơi cùng những người dẫn đường mà phần lớn cha ông họ từng là hải tặc.",Other,2025-06-20T00:00:00+07:00,VnExpress,https://i1-dulich.vnecdn.net/2025/06/19/45-1750347612-1750348090-7646-1750348731.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=6Oe7lbZOk9zCsF7mpKlZkA,clickbait
article_3313,https://vnexpress.net/trung-quoc-hut-khach-bang-trai-nghiem-nhap-vai-cong-chua-hoang-tu-4903711.html,"Trung Quốc hút khách bằng trải nghiệm nhập vai công chúa, hoàng tử","Ngày càng nhiều du khách nước ngoài đến Trung Quốc thích thú với trải nghiệm văn hóa như mặc Hán phục, thử làm gốm hay nhuộm vải truyền thống.",Other,2025-06-19T19:06:00+07:00,VnExpress,https://i1-dulich.vnecdn.net/2025/06/19/f88e9d80-0e1e-4924-8563-98b4ed-1892-7990-1750318083.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=5KpfKiSsLTseEWDLZzsl0g,clickbait
article_3322,https://vnexpress.net/du-lich-trung-dong-hien-co-an-toan-4899977.html,Du lịch Trung Đông hiện có an toàn?,"Xung đột giữa Israel và Iran khiến hàng không gián đoạn, nhiều nước đóng cửa không phận, làm dấy lên câu hỏi hiện có an toàn khi đi du lịch Trung Đông.",Other,2025-06-18T11:22:00+07:00,VnExpress,https://i1-dulich.vnecdn.net/2025/06/18/1-1750218002-1750218013-7915-1750218019.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=BIu96Utp4DnMjeJGbCD07Q,clickbait
article_3323,https://vnexpress.net/y-nghia-cua-81-chiec-dinh-tren-cong-chinh-tu-cam-thanh-4899966.html,Ý nghĩa của 81 chiếc đinh trên cổng chính Tử Cấm Thành,"Trung Quốc81 chiếc đinh mạ vàng trên cổng chính Ngọ Môn của Tử Cấm Thành không chỉ là chi tiết trang trí, mà còn ẩn chứa quyền lực của hoàng đế.",Other,2025-06-18T10:32:00+07:00,VnExpress,https://i1-dulich.vnecdn.net/2025/06/17/forbidden-city-beijing-2022-03-9873-5944-1750147104.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=uGf24tMFIu3eTMVqaXk3Pg,clickbait
article_3326,https://vnexpress.net/hai-man-o-moc-chau-4899708.html,Hái mận ở Mộc Châu,"Sơn LaCác vườn mận Mộc Châu đang vào chính vụ, hút khách du lịch check in, hái mận ăn tại chỗ hoặc mua về, với giá từ 30.000 đồng một người.",Other,2025-06-18T07:00:00+07:00,VnExpress,https://i1-dulich.vnecdn.net/2025/06/18/man5-1750124861-1750209316.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=8dna0x0Ykg3qHoIaY87VGw,clickbait
